GeneSym,EntrezID,A2.A0CM,A2.A0D2,A2.A0EQ,A2.A0EV,A2.A0EX,A2.A0EY,A2.A0SW,A2.A0SX,A2.A0T3,A2.A0T6,A2.A0YC,A2.A0YD,A2.A0YF,A2.A0YG,A2.A0YM,A7.A0CE,A7.A0CJ,A7.A13F,A8.A06N,A8.A06Z,A8.A076,A8.A079,A8.A08Z,A8.A09G,AN.A04A,AN.A0AJ,AN.A0AL,AN.A0AM,AN.A0FK,AN.A0FL,AO.A03O,AO.A0J6,AO.A0J9,AO.A0JC,AO.A0JE,AO.A0JJ,AO.A0JL,AO.A0JM,AO.A126,AO.A12B,AO.A12D,AO.A12E,AO.A12F,AR.A0TR,AR.A0TT,AR.A0TV,AR.A0TX,AR.A0U4,AR.A1AP,AR.A1AS,AR.A1AV,AR.A1AW,BH.A0AV,BH.A0BV,BH.A0C1,BH.A0C7,BH.A0DD,BH.A0DG,BH.A0E1,BH.A0E9,BH.A18N,BH.A18Q,BH.A18U,C8.A12L,C8.A12T,C8.A12U,C8.A12V,C8.A12Z,C8.A130,C8.A131,C8.A134,C8.A135,C8.A138,D8.A142,E2.A154,E2.A158,E2.A15A
ACTR3B,57180,3.623064,6.508162,3.997661,1.601128,1.617176,1.588793,1.612998,4.336248,1.786189,1.024748,1.095481,0.974361,0.7571026,2.000643,2.336063,18.7999,2.572488,0.8890145,1.575261,1.693358,0.9008575,0.9324915,1.448055,1.616005,1.097459,0.9461552,1.741677,1.31844,1.685553,5.556529,2.704981,2.190664,0.9794254,1.016302,0.5579502,1.308787,8.04607,0.7468394,1.478025,1.750538,0.8352201,1.420588,22.07547,2.155516,1.27053,1.091301,1.497235,2.396375,1.111811,1.309824,1.317509,2.260221,0.9282176,1.14875,2.028045,1.761191,1.944654,1.090653,1.296703,2.706886,0.9158432,4.936596,1.242719,1.226272,0.8586746,1.780154,2.591546,1.114113,2.14856,1.161695,9.05296,0.9528027,0.6984474,2.772068,1.966957,26.4768,0.6109397
ANLN,54443,16.3438,12.46691,9.348549,5.734429,1.535286,5.07526,10.12807,7.826529,12.31787,1.514284,3.608927,3.53588,8.058607,22.80141,33.51909,13.17424,4.415198,16.50081,2.800396,4.469279,7.474262,12.38763,6.817057,8.725089,3.641113,25.05609,18.5574,7.805472,5.238746,4.228612,7.135048,16.71698,2.206943,2.681048,10.12977,4.819173,13.27293,14.43389,1.891134,3.811964,13.83207,7.83211,12.38643,2.050195,5.883162,6.752661,6.299355,7.828281,4.161649,6.748123,4.042779,4.570584,26.31008,3.127363,10.32089,13.87855,26.61536,4.544535,13.00529,3.481402,2.430974,12.94051,12.8751,28.70027,12.34338,9.511947,13.088,10.70212,10.2109,11.5395,32.87894,15.55265,14.04932,9.86842,6.747563,12.18441,14.65611
BAG1,573,15.82205197,5.995710593,12.71706306,9.087841503,10.95065475,13.7592496,8.939879584,8.244394994,14.51860658,8.931168621,12.06600251,8.567651008,74.18062054,4.434956746,6.23503369,28.36468253,10.98529674,36.06508643,4.995716231,7.081971907,11.77075191,10.04175033,7.861423498,9.050458034,8.282669435,5.261583532,5.912841971,6.128779757,16.56259067,13.8296927,7.952689687,6.716261608,8.711199973,6.820801614,6.27037427,15.98613637,5.427755771,8.840838257,13.7586513,38.91399808,6.994376924,9.693540416,10.18402555,11.24560492,12.92932781,7.837421955,5.384610525,3.892484879,7.700921872,8.976712028,14.6547676,5.341107354,7.451110334,14.59668622,8.089461449,10.88183925,8.129260244,7.624191806,61.58147205,16.44814807,10.38140962,6.702393487,5.495475729,3.562552721,7.421716283,4.213705522,5.880848246,4.937315933,4.347475731,6.435948413,8.591508136,6.169063144,13.17268354,6.967117593,26.3893701,14.05757222,8.046883162
BCL2,596,1.725431877,3.398489405,15.28365832,13.00717223,14.81874317,2.775992691,4.151690507,6.821901172,25.97305133,10.68763743,25.30575531,15.6008415,33.93148263,2.789005178,3.286550485,1.61245106,36.87591811,10.81774056,16.17689381,15.32574396,5.047131337,13.00231762,7.86850339,1.465562027,55.74809154,3.045698996,1.623075091,4.855328447,20.08048786,0.272468779,5.522736672,1.824521302,7.139248847,17.23930625,2.526479202,13.99246973,1.688499612,12.71390257,25.53781061,11.01907684,2.394575678,6.263120653,1.539951958,33.57165763,8.477918776,34.8925562,5.491920662,5.436839439,5.059040651,5.424387357,20.61474262,12.12915989,1.105408962,18.03925479,6.721477495,15.54914705,34.09353494,7.684753089,20.10037882,24.84976797,23.94689331,31.79833703,6.202351948,1.012660182,5.677725621,14.51844803,6.46414854,0.561008224,5.949570879,0.528848842,2.344274738,1.727844919,2.357597749,1.707085521,7.606467215,10.05346655,8.264471437
BIRC5,332,31.48275555,50.97075401,30.79008082,14.42603134,2.980821435,8.509474059,23.12911483,8.697735117,43.60024409,0.961215276,7.645993074,2.535750763,7.165935481,36.1496812,36.45830445,21.7809094,20.78951845,20.14950475,6.212728661,11.60854722,10.5069633,46.33462026,4.748610627,11.3169504,5.845816727,27.15725913,34.99292514,217.6718035,6.544986803,17.85640847,12.22224821,41.82742341,3.690445416,5.561456362,8.298936395,6.940876328,7.829687292,7.781928391,7.444015118,5.877077093,5.544393703,9.854705704,21.83411153,2.41488268,10.58861213,17.48458028,11.18823058,22.94653664,7.341023819,7.45145284,3.671270947,7.970338468,20.54948193,4.967477599,4.2304644,23.34151219,17.25751873,19.68340524,12.59233229,2.391929707,4.149804741,19.15214449,20.12931311,26.87750385,18.47437045,39.71923214,21.51685135,6.915726309,24.76582914,15.59463208,50.60728254,32.45866006,6.540016595,10.96795987,6.863306957,8.317543557,15.32654661
BLVRA,644,19.85229006,16.11831994,17.58865642,70.44087346,29.49640941,34.78646691,89.56143721,17.05777616,36.94526849,20.19191206,48.66419319,35.59225951,95.01911817,36.68938373,6.869213512,10.51968516,90.99048475,77.92449193,27.59829222,65.11736481,51.67767767,12.48667178,24.55561607,31.13133147,39.64694253,29.1453126,15.6443265,83.39306339,11.17048091,8.361816686,33.71985635,26.35650952,54.32775218,42.39429553,28.97715756,61.21170538,20.25102968,83.86078199,37.78844704,51.03849919,30.66895156,97.31601828,6.205640789,30.27811072,31.49391925,42.72583379,30.04913767,10.92443345,38.26710765,61.38408035,85.00076951,26.76464599,6.783543931,66.83551855,30.98461077,22.92037799,47.70700457,52.80929057,36.45129094,22.04498964,41.86033441,8.45533412,21.08548312,19.61374777,22.13226252,117.8921183,26.10824408,24.72859971,25.56640343,46.31500784,19.53629053,51.31486565,54.29709764,8.855795032,50.84872648,7.210753535,78.92974841
CCNB1,891,53.01894482,58.66276089,25.86050063,18.1762233,7.513056717,13.34859171,27.86145656,16.77377177,35.69649965,6.92977655,13.17008083,6.373849715,20.41008442,41.61151597,37.49631261,47.92586736,50.86755635,33.42635434,13.2702381,26.69279147,16.82189799,66.65046937,12.6242986,31.4018561,12.47869512,99.36961881,26.18322622,37.0132998,22.12006317,9.181325393,36.18507999,27.22192273,16.63749607,14.25812691,20.64880722,13.91427926,28.96680759,28.08086923,16.18718277,25.08409321,16.74237138,27.98140467,25.09920273,11.31447383,12.30247982,18.16474098,20.35483389,23.42957307,20.74609132,16.38260164,10.80686694,14.73417939,22.34991462,15.63367187,22.33396121,35.59726608,49.52972803,18.16419203,41.16666036,10.74305094,15.68018228,35.61503875,52.60886153,26.79669287,44.49441391,48.31632032,22.70220935,34.92500943,26.37590222,22.38270195,37.96269178,35.27947019,25.44535257,12.10034164,16.85862845,12.53235176,21.90483823
CCNE1,898,37.62594307,9.393289565,1.801603091,0.76295146,0.557442832,1.325854384,1.730554725,11.49671256,4.366590119,0.538576,0.500184643,0.59675897,0.622329454,3.857249093,46.98195027,12.21819892,0.813240436,2.935946307,0.570202492,1.051144912,1.359647185,1.35336141,0.881782962,2.199957491,1.196149535,2.755079983,3.292993044,4.093183043,0.751171036,1.496552983,4.186336636,9.546385812,0.99238971,1.487749156,6.74745293,0.709258503,11.47854139,1.973621827,1.453758755,0.31930496,2.36770157,1.216589296,5.26882894,0.395929194,2.052756815,1.079806128,1.924176849,3.501020556,1.647830341,1.770608576,0.981994083,2.26702467,4.161802347,0.629064276,1.311209324,7.453082146,1.724459094,1.032087899,1.677505555,1.387447059,0.544245782,5.862854926,1.609923051,5.065876444,1.010662373,2.487211662,7.519679245,1.30020364,4.253496402,3.266310977,13.77995246,2.539817446,0.577492786,2.741058131,1.145100006,9.561293538,2.940632318
CDC20,991,84.83620389,93.9907864,26.39611734,15.67041588,3.37583878,13.43662426,31.23951589,29.56532983,25.08042571,2.424580956,8.727808,5.912492488,7.760578285,20.39245692,216.0235893,39.77571595,24.65241634,22.29147145,7.365190907,18.43971191,31.11967536,76.88302957,10.86095608,16.32696617,6.181530014,35.47829702,61.51820545,25.57951307,5.813980445,23.75594005,18.74840827,69.18042277,8.390080646,12.47902124,19.41454634,10.0720492,31.80514538,32.92597748,12.87904049,8.214580369,11.93900156,11.65537205,53.89985612,5.009015886,15.36985303,21.11066016,17.39068532,38.42504086,10.90561065,16.4436729,5.081391848,12.1860187,32.15403698,10.45198255,6.601918406,21.422423,42.3252323,13.72203055,28.6550902,3.557962718,5.573905255,43.05772514,24.14094623,21.26959409,41.44374127,42.09478236,60.19858599,15.00645418,28.18326279,39.69137476,64.33157382,28.2394304,23.52495759,12.99300499,8.158555443,22.59234754,16.88459781
CDC6,990,6.069610339,8.356785602,10.16317482,5.152346986,1.247496088,3.061864048,3.528518823,3.783783037,14.9091991,0.644319689,3.414505626,1.000822451,3.596973949,75.45496891,7.555613113,8.737226713,4.38539039,13.08899477,5.795054613,6.992269751,38.31486313,7.971732616,2.117979356,5.212545765,3.011943212,9.650495523,7.997539877,5.934768111,3.691522136,1.791073423,7.653445801,7.073781364,1.76949322,2.089610476,3.404765581,3.66962194,5.988883411,33.62405166,1.677574833,8.257863284,43.18720035,5.448131569,9.02210097,0.676475701,2.614983956,9.566011976,28.01487799,5.132318606,1.803866465,4.452038401,2.602895466,3.847801304,5.368592611,2.240484308,2.696944921,16.60703004,59.5740665,1.70849645,5.855599809,2.00462382,2.857841531,4.883819515,13.09320231,10.08851384,4.537354948,5.704760506,4.401642037,38.11591297,11.78340278,5.609029027,5.069803798,8.430462768,6.076967541,5.432745935,6.20746159,2.546395676,8.335185943
NUF2,83540,15.13411,12.58626,5.377739,2.481463,0.4960943,4.087561,8.337695,11.32533,10.60477,0.4421881,2.503074,2.554115,3.918978,22.8503,11.83805,9.885349,5.360763,5.461467,1.261687,3.456986,4.271786,6.692205,3.756732,4.138825,3.22391,15.57898,9.372997,5.589951,28.41167,3.100351,9.938761,14.03407,3.855013,3.785294,4.304537,2.909142,17.62275,8.134924,1.983772,2.971203,3.753321,2.299068,19.93607,44.78689,6.618669,5.661394,2.167912,9.699886,2.715392,3.787686,4.313223,5.684486,5.418036,4.377398,4.484913,9.520032,10.16025,3.970393,10.3005,10.36197,1.054928,11.95089,16.52063,11.64416,5.648654,11.65406,4.155669,6.634266,11.0391,7.636219,10.12546,2.953034,7.502572,8.241615,3.108053,5.449416,5.026387
CDH3,1001,118.4814799,84.96012429,3.431021944,5.208530372,4.698753212,2.629895314,3.491745033,23.94832362,4.943495237,0.987639823,0.522449674,4.668831775,1.210386022,10.71126141,55.92163042,57.32619936,2.478986752,16.10087839,1.99855634,0.123554356,0.841663618,5.843158717,12.51783897,0.692337488,11.64116665,2.294837024,2.234525921,13.27581496,0.070675325,13.66720532,7.397183286,69.67671012,4.118574324,2.446333005,54.62988012,4.860066277,21.14596802,1.173884345,0.464425917,0.168784185,17.17570813,11.0184007,4.832359152,0.137166778,2.04667685,1.352246789,1.49980872,78.02076446,4.96303977,18.63147427,0.603463928,1.936379436,35.32435662,1.094741875,2.657672319,6.097408607,2.783967203,4.390401648,5.392232766,21.005966,5.151638725,35.78532799,2.132450994,113.1607932,5.264139515,0.568750979,31.86938735,8.029889063,1.964378736,83.47953746,68.96234376,3.013102364,8.892584548,32.83208864,2.650834975,12.49181335,5.798420959
CENPF,1063,29.96434363,26.99577544,17.24732075,7.078769417,1.425127158,9.482238081,12.7515272,29.57141383,18.94192748,2.011734036,10.59650757,12.60696429,10.24755985,18.7140271,29.40644949,32.36890802,7.695775391,21.35088687,4.016671435,7.851614881,11.37228881,28.16051112,10.90926159,9.591880529,4.217232007,25.2879208,6.062849503,7.175870671,7.544663688,5.348271423,18.78901234,12.82643658,7.4402846,4.351111257,8.635985186,8.483746516,25.64912232,17.11628479,3.18531592,3.849527109,10.50346038,11.30567608,28.46418163,3.764121536,9.242789084,10.97044692,9.041187756,18.47567154,7.532022815,9.931411689,7.688473633,13.02175944,11.23812387,8.681623875,20.45874161,23.70220744,45.24514512,7.382473147,26.13644371,8.844300776,3.908937604,19.74120065,30.151972,13.00393472,9.310959115,11.96461798,17.62246836,21.32479572,14.22881192,15.98029573,23.99155658,14.86740256,6.352561787,12.36758063,6.766945286,8.318689916,15.45789204
CEP55,55165,30.23849,21.4877,12.43654,3.911436,1.234179,6.99356,10.41279,16.76732,7.572089,1.008535,5.340387,2.990701,6.604623,13.37323,21.98009,18.39565,8.679823,13.10909,1.818176,6.834276,7.243698,10.12575,4.709549,10.07165,4.072605,9.151133,15.86507,7.659166,4.379018,5.850813,12.78897,13.25645,5.894237,5.522937,6.889328,4.401907,7.762721,11.41511,3.410074,3.503138,4.965224,6.618891,16.64432,1.213196,8.026924,8.533679,9.02455,18.54392,6.364374,5.742431,3.697953,9.371462,22.86814,3.603905,6.152798,20.65092,23.78425,5.313788,13.10021,2.286402,2.734262,13.74892,16.44376,16.267,13.05327,11.26392,10.80201,10.39411,18.61902,15.75897,20.85012,7.979225,8.315851,7.551972,4.50774,7.615297,13.38905
CXXC5,51523,3.573295,3.043383,11.51292,67.05435,26.38273,14.47562,26.22009,17.07463,54.18053,17.27903,44.72987,39.27933,43.52775,23.61033,5.141656,2.417587,51.80003,55.38488,42.08087,47.45594,22.15686,31.13214,25.0592,19.41454,40.72654,30.01894,19.21753,34.86283,31.79891,4.958473,32.79969,15.14259,39.16328,33.21497,12.20224,31.24846,11.47596,23.66922,31.90459,52.34954,10.61655,49.12443,3.697762,29.0934,30.1776,14.27416,25.21616,9.515499,42.99734,32.24501,44.86612,11.96162,5.080618,30.23039,34.74136,31.58485,35.06024,31.06511,29.21093,19.32903,39.02223,6.001053,41.7276,13.08334,34.84765,41.41753,8.137185,37.96587,11.92437,7.869015,8.524969,11.00928,40.4306,5.827659,50.30063,0.9359132,52.95448
EGFR,1956,3.386904,2.406136,91.05628,1.205938,2.037004,0.5827037,0.7289072,7.187367,5.154604,2.529971,0.849307,3.306615,0.9188117,0.915097,6.465368,10.11694,0.488728,1.061097,0.01602628,0.1574074,1.182086,0.3192885,1.640115,0.7521458,2.758349,0.5652461,6.698007,1.297076,0.3256577,4.125061,0.5139361,6.385114,2.150951,2.23014,1.678213,6.127673,3.122983,1.037424,0.5094703,0.1961252,4.003043,6.83688,3.218083,0.2423454,1.226085,0.1832342,2.607113,108.8156,1.319843,0.7981766,0.8426643,1.848651,12.01582,1.072147,2.119593,2.865958,0.3284202,3.50018,1.651631,8.625645,0.3278411,4.982227,11.44746,34.71315,1.527275,0.6647998,10.05621,3.184414,1.511945,7.602608,5.817535,2.03169,1.387766,4.729344,0.5362314,6.167318,0.729993
ERBB2,2064,12.51605,17.55913,30.14614,64.71999,63.54168,493.3987,6.570072,21.67585,33.28545,60.06192,73.42408,31.57337,34.77523,658.3286,21.11285,36.87737,19.15743,57.28749,61.04209,52.37533,281.9103,22.10341,32.13841,244.0515,16.82606,29.02092,12.75635,12.2323,25.61815,15.06601,31.12824,20.39316,10.58376,5.204421,213.3196,21.44172,63.59807,260.3773,28.0865,17.65028,930.1646,40.28176,27.65918,49.59704,21.91956,18.42996,734.1724,7.858388,42.33097,34.97577,48.60906,28.492,15.86881,31.25796,39.57599,58.67666,197.658,21.90039,23.38634,54.73015,45.23214,20.92693,625.4897,101.999,182.1879,21.70404,8.439916,1561.192,42.17396,18.19961,15.19531,433.3654,58.88633,28.69794,43.59755,23.85637,44.48679
ESR1,2099,0.6408853,0.220488,2.129868,51.66788,15.0829,24.96114,36.72644,1.361987,51.28038,10.89335,71.63021,54.17622,151.8681,42.0022,0.1869614,3.132124,86.07585,25.28068,170.7305,61.38422,17.12265,114.723,21.37635,2.042939,17.75938,46.81024,0.2806631,73.18155,128.2565,0.0863702,63.99235,0.7066239,22.38897,13.67349,0.6555057,68.78267,0.6288864,13.1127,8.746493,164.6089,0.6349658,21.69962,0.1018253,137.555,23.65185,181.5871,0.7351772,0.6389774,37.73442,50.76827,96.64724,34.3809,0.1276864,80.88219,30.75572,105.1479,72.55968,15.67066,37.01127,78.01406,136.4219,2.831791,42.36783,0.958836,7.148096,17.97299,0.6952986,0.1562822,22.43081,0.2619129,0.2876004,0.2845524,3.769384,0.273931,94.85759,0.0193829,24.33686
EXO1,9156,6.665707,16.39921,5.566313,3.158115,0.4349131,2.433697,4.889226,6.456376,6.699397,0.4514286,2.079572,1.308995,1.088754,4.659268,7.82292,10.63185,4.38523,9.046264,1.542163,2.631717,4.422339,6.625434,2.003022,5.619457,2.809964,13.4569,7.550001,5.4453,3.779218,2.930466,7.148637,5.806776,1.938454,1.241217,5.363311,2.510897,1.335351,5.722088,0.5716368,1.280775,2.313942,4.022985,10.7231,0.4132232,1.747966,4.813647,2.59666,11.91323,2.519387,5.00296,3.072098,3.853758,4.4102,1.739097,4.92343,5.159123,12.21067,2.538252,5.557067,2.369152,1.133967,8.28216,10.90392,16.11318,3.196431,5.835627,4.264869,5.207952,6.110327,6.707818,8.62401,5.742306,1.590496,4.952635,3.095226,3.907368,4.215159
FGFR4,2264,0.4324346,0.162808,46.55496,0.3926411,0.9184128,5.489578,5.573113,0.6358198,0.3622045,3.292593,0.1923536,0.09325108,1.783976,3.106455,1.669941,2.595012,1.850494,4.228583,34.95487,0.1505648,11.78273,1.054968,0.2014445,73.36988,0.658079,3.968278,0.350797,9.127084,0.9934129,1.572675,30.62988,0.8489679,0.4053355,0.3824183,8.013273,0.0690882,3.403411,1.763301,3.804086,0.1562746,8.818695,1.483582,3.300179,0.5255894,6.512505,0.9978536,27.46705,1.99874,0.3666126,0.3948731,0.1259758,9.22652,0.3692338,0.1351909,2.78956,0.2634319,0.5208731,2.76815,0.2272329,2.364807,0.1525673,1.245105,0.7534533,1.444313,15.11365,3.102034,2.587125,4.419111,5.841295,0.9104308,2.393195,40.86569,7.070498,5.377272,0.4447654,0.743342,2.073615
FOXA1,3169,0.800722,1.118818,77.14995,88.86776,82.04741,98.08884,75.04129,4.325,80.76674,91.66364,145.2567,86.62797,162.3987,106.5511,0.6071814,2.911554,147.2115,74.54632,249.7525,116.1115,96.57123,87.33461,69.51142,105.2328,72.66239,95.24489,7.355545,54.81602,160.9598,5.139889,110.3073,0.4904067,61.2651,18.90836,47.24613,117.6589,1.953357,109.7653,61.45171,172.6983,70.13588,104.4233,1.696605,215.3097,81.7167,69.07102,109.3435,27.36919,85.04595,108.708,142.8664,66.72848,0.8310658,127.8693,139.0913,102.5709,101.4863,78.13717,112.6788,101.6096,110.6546,6.070399,83.11602,46.53793,71.15176,81.03191,0.6813858,100.435,72.02133,41.76788,0.4306557,85.48616,83.62064,28.91491,169.938,1.256575,79.85383
FOXC1,2296,43.52974,13.92437,0.684172,1.037294,2.148271,1.028255,0.8971076,36.1773,2.887882,1.745462,0.6215056,3.575454,1.073372,0.8202265,33.12272,33.95251,0.8403384,1.150662,0.1893548,0.1796672,1.148396,0.3348686,1.05204,0.4342759,3.212467,0.6545138,61.82256,4.158584,2.979198,70.52816,0.5305547,15.15067,2.66376,1.303761,1.716658,3.546749,37.64862,1.851632,1.323622,0.8093412,1.3892,3.920837,29.22262,0.3357398,0.887095,0.6005321,0.9423936,8.61963,0.7769126,0.8374068,0.7675472,0.7507654,20.33545,1.211509,1.96535,1.649275,0.3987427,1.958023,3.282912,3.368231,0.6982644,25.80243,0.6274025,4.532016,0.8892221,0.3560441,8.881215,1.033877,1.42549,3.549567,12.82451,2.020083,1.966548,54.65041,0.7068801,51.7597,1.320196
GPR160,26996,1.002323,0.7994854,14.46893,14.12792,16.82307,15.44335,21.10364,3.527574,9.451374,11.5351,8.791611,9.495085,25.14864,37.10774,1.529622,3.308675,15.75262,16.52,17.97552,14.2136,24.84418,8.51543,5.458801,26.82093,8.067242,19.10114,17.64301,3.083381,11.06505,34.00296,7.792207,3.11256,5.955644,7.27628,2.953281,19.05213,0.6104356,12.70323,13.13045,27.81982,20.26993,13.54638,0.8791671,18.8036,9.365435,14.72335,16.47397,2.153742,2.861196,10.8212,11.03419,9.964502,1.555052,11.29693,11.52433,22.1093,13.34402,12.12149,8.106046,15.0082,9.61991,1.740583,16.93344,9.319771,12.7183,17.15662,2.952316,19.24215,8.418414,2.07192,0.9270374,5.24135,24.1848,0.7143845,13.26246,14.69933,5.025534
GRB7,2886,7.896684,9.811409,8.924949,9.465307,8.082844,70.89692,1.848888,10.33411,7.437209,6.715124,9.527758,6.932952,7.674383,91.19126,13.10531,7.797336,4.019957,10.51823,19.16903,7.841004,63.99369,5.980866,5.493051,41.03514,3.77055,6.285015,3.175098,1.692691,8.93508,5.130528,6.42419,10.11946,2.203873,1.04354,17.58928,5.203844,26.90232,51.05477,5.939779,4.825396,178.7345,9.081511,9.208688,6.927431,6.081896,6.324949,125.1833,2.439811,8.740645,8.372243,6.21037,6.788087,10.65159,7.322022,9.112251,8.848555,42.66562,5.737572,6.504539,9.349019,11.62727,15.32078,84.57355,29.84602,23.91833,5.359335,3.388797,196.4491,10.63099,8.398835,3.357981,92.9002,24.92067,15.30686,8.493594,10.01398,7.290003
KIF2C,11004,21.81972,45.94432,13.68256,5.652602,1.533503,5.14858,16.06973,15.70962,13.1154,1.029069,4.962226,2.580887,3.63566,10.61172,18.49635,15.83507,10.35175,13.16468,4.425755,10.0959,8.584704,32.69443,4.417611,7.180333,3.322985,14.02059,16.52642,9.249212,2.287436,7.061212,10.83684,20.92501,2.573059,4.971405,7.126483,4.931634,6.599929,12.0815,3.694811,3.8019,4.763652,7.618246,22.46136,1.919151,7.761884,14.76441,7.14256,12.21991,6.716015,6.306006,3.01107,7.129756,13.12185,3.76017,3.848987,11.53833,24.00101,4.788024,13.1148,1.402721,2.852478,13.51592,14.35066,11.30796,13.20964,15.93631,13.95614,5.136495,14.0095,17.95476,37.79397,9.870918,3.975495,5.316153,3.514601,8.32802,11.42313
NDC80,10403,16.1482,26.45902,5.927855,1.749508,1.389891,2.055844,6.388022,5.407356,9.057765,0.6528615,2.39921,1.863349,4.797123,9.454272,25.06674,10.50787,1.869529,4.690549,1.530544,4.88637,3.201396,7.922193,3.105262,2.998206,3.708295,6.64806,11.47041,2.998359,2.985296,3.475515,4.960284,8.874524,3.180719,4.806322,3.729709,2.985083,14.70776,6.70749,3.434018,3.44778,4.410831,2.030226,7.231184,1.234758,4.808167,10.19658,2.79208,4.243886,1.807107,3.129364,1.379369,4.600854,6.395135,2.440367,4.085709,6.162678,12.83544,1.751394,9.635021,1.775806,2.05604,8.632974,12.61554,8.811978,6.778068,11.05166,8.279323,2.868985,6.791042,10.12846,9.896901,2.666238,6.533231,2.683758,1.702666,2.96975,4.314982
KRT14,3861,318.2155,9.130013,0.3004859,12.2301,79.26881,0.6194324,0.05449691,15.05953,23.88055,1.166939,1.63497,19.38777,6.448576,9.637662,18.81292,17.1732,12.62887,11.30796,0.0143785,0.2236034,0.2583385,3.589197,0.5453208,3.695128,90.43287,0.1498049,16.84152,14.75914,0.00743148,18.02058,2.682459,2.552394,20.19027,12.6456,8.405918,42.57036,4.819126,0.378872,0.07255364,0.008706362,7.746671,104.5346,38.82441,0.09836031,0.02742837,0.03017871,0.8423387,0.8344727,34.65505,3.036388,0.0186068,1.942466,10.26825,6.885311,5.680135,13.31786,0.06169043,27.11852,34.33494,252.2561,2.388648,98.22493,0.4093623,11.03069,22.36463,1.737831,32.1701,0.06166523,7.694778,0.7957284,17.13279,23.33529,75.59018,53.97584,4.411731,71.2114,3.54961
KRT17,3872,67.46836,162.4186,0.4965192,7.772591,32.56459,0.8884322,0.2776543,241.1876,14.60116,1.434261,2.579314,13.80191,6.150055,8.061928,353.3056,1086.753,20.42776,5.909161,0.168059,0.2737571,0.5995817,4.834646,1.917177,1.658423,186.2302,0.6034049,38.0527,5.18766,0.1870846,6.091723,2.360466,80.69712,11.07142,49.95652,32.37251,19.92639,5.236576,1.402641,0.130465,0.1017618,12.50206,97.91913,242.526,0.01658158,0.147964,0.0678337,0.694751,0.9760135,13.5949,4.751577,0.03345851,2.301128,328.3306,4.0437,4.086845,15.71964,0.1178641,27.92707,16.52379,202.3212,0.9725059,115.8963,1.294538,57.70992,47.82379,2.212133,20.34412,5.100738,9.581845,77.11586,244.4316,14.11701,125.2284,235.552,8.789208,130.967,4.70857
KRT5,3852,167.8613,149.9658,1.148073,8.435828,25.48859,0.1410856,0.3282427,707.9199,11.51251,0.9665478,1.159625,10.41586,3.995718,6.949391,152.3916,595.7626,9.711705,6.438317,0,0.08596566,0.4533927,2.161593,1.315305,2.623726,67.56291,0.1114601,1.400504,9.063061,0.003949489,1.57038,2.148515,61.12919,11.76608,95.7153,56.96794,30.98654,0.5341955,0.3257181,0.1156767,0,9.162431,72.24736,38.65162,0.01306849,0.1020384,0.09623156,1.106211,0.8791182,15.01334,1.506461,0.05603572,3.770446,9.591473,2.933464,4.337083,16.41713,0.6843997,21.21912,20.59607,196.9395,1.029936,89.64739,0.4051065,33.48328,14.1258,1.083988,29.99038,0.959758,5.219762,37.29446,179.0359,11.19987,35.56038,9.510013,3.030591,0.543082,2.397369
MDM2,4193,7.42491,3.851462,5.310473,11.56722,6.274371,5.009538,7.35499,5.773726,6.330037,4.946334,11.33192,5.200148,13.11359,5.638962,7.863378,6.314543,7.652881,17.23309,12.96443,7.481786,8.254585,5.719026,6.42307,8.742109,6.656818,6.71825,5.61835,87.05609,7.88238,2.25436,4.992398,5.577983,6.00939,6.421241,3.576678,7.579093,3.748602,5.476913,6.156962,6.539939,4.501808,9.072897,4.53614,21.84669,12.04491,6.617707,15.66259,5.785747,5.357756,4.608783,11.28656,7.587553,3.612003,6.167842,5.979198,6.846961,7.553684,5.098325,6.699247,8.304125,9.474956,6.263891,4.994849,5.510391,4.17805,36.31438,5.414102,7.115352,8.559492,3.108739,8.580161,3.916733,6.699646,3.763556,6.441697,6.131227,11.9287
MELK,9833,28.6731,17.45979,13.32783,4.16594,1.240206,10.05309,9.624063,17.78188,24.16638,1.036543,3.184141,2.117671,8.639865,17.91949,32.82953,20.67653,4.134457,8.70956,2.571092,3.434502,8.900689,8.672481,4.680307,8.627546,2.97341,11.02931,17.60138,5.616777,4.392926,4.852623,9.573036,20.86362,4.139553,3.51778,3.142257,2.360581,5.074076,13.627,2.449989,2.110081,7.308275,4.705414,12.9136,0.8857745,9.005285,4.627085,6.049192,8.992481,3.427137,4.771206,3.487577,5.291507,18.07174,2.984881,4.936516,8.892836,14.67785,3.962214,8.36839,2.734737,1.998095,14.35786,11.22826,9.82692,5.55384,31.06828,7.044613,8.735414,6.763357,11.24325,40.5387,7.556579,13.83401,10.17361,7.614135,4.973409,7.292249
